frame,timestamp,person_id,x,y,z
-1,2025/11/28-20:22:48:675,koko,-1984.755129,-273.815587,10.0
-1,2025/11/28-20:22:48:675,Amelia,-2433.525446,-876.086123,10.0
-1,2025/11/28-20:22:48:675,ZakariYoung,-2506.0,-834.860192,12.0
-1,2025/11/28-20:22:48:675,Keiji,-2615.590211,-494.534771,12.0
-1,2025/11/28-20:22:48:710,koko,-1985.484814,-273.953449,10.0
-1,2025/11/28-20:22:48:710,Amelia,-2433.520797,-876.133519,10.0
-1,2025/11/28-20:22:48:710,ZakariYoung,-2506.0,-834.844709,12.0
-1,2025/11/28-20:22:48:710,Keiji,-2615.727408,-497.879848,12.0
-1,2025/11/28-20:22:48:792,koko,-1986.993798,-274.268192,10.0
-1,2025/11/28-20:22:48:792,Amelia,-2433.510204,-876.241423,10.0
-1,2025/11/28-20:22:48:792,ZakariYoung,-2506.0,-834.810108,12.0
-1,2025/11/28-20:22:48:792,Keiji,-2615.93708,-505.044046,12.0
-1,2025/11/28-20:22:48:877,koko,-1988.313152,-274.592514,10.0
-1,2025/11/28-20:22:48:877,Amelia,-2433.499303,-876.352328,10.0
-1,2025/11/28-20:22:48:877,ZakariYoung,-2506.0,-834.775476,12.0
-1,2025/11/28-20:22:48:877,Keiji,-2615.995684,-511.704052,12.0
-1,2025/11/28-20:22:49:154,koko,-1990.858189,-275.685474,10.0
-1,2025/11/28-20:22:49:154,Amelia,-2433.462486,-876.726285,10.0
-1,2025/11/28-20:22:49:154,ZakariYoung,-2506.0,-834.665555,12.0
-1,2025/11/28-20:22:49:154,Keiji,-2612.125125,-531.482152,12.0
-1,2025/11/28-20:22:49:307,koko,-1991.0,-276.512355,10.0
-1,2025/11/28-20:22:49:307,Amelia,-2433.441856,-876.935668,10.0
-1,2025/11/28-20:22:49:307,ZakariYoung,-2506.0,-834.608543,12.0
-1,2025/11/28-20:22:49:307,Keiji,-2607.27345,-541.30947,12.0
-1,2025/11/28-20:22:49:315,koko,-1991.0,-276.597399,10.0
-1,2025/11/28-20:22:49:315,Amelia,-2433.440728,-876.947112,10.0
-1,2025/11/28-20:22:49:315,ZakariYoung,-2506.0,-834.605519,12.0
-1,2025/11/28-20:22:49:315,Keiji,-2606.962167,-541.823391,12.0
-1,2025/11/28-20:22:49:352,koko,-1991.0,-277.037208,10.0
-1,2025/11/28-20:22:49:352,Amelia,-2433.435741,-876.99774,10.0
-1,2025/11/28-20:22:49:352,ZakariYoung,-2506.0,-834.592257,12.0
-1,2025/11/28-20:22:49:352,Keiji,-2605.533093,-544.069121,12.0
-1,2025/11/28-20:22:49:424,koko,-1991.0,-278.197912,10.0
-1,2025/11/28-20:22:49:424,Amelia,-2433.425908,-877.097581,10.0
-1,2025/11/28-20:22:49:424,ZakariYoung,-2506.0,-834.566644,12.0
-1,2025/11/28-20:22:49:424,Keiji,-2602.479748,-548.370167,12.0
-1,2025/11/28-20:22:49:706,koko,-1991.0,-286.127527,10.0
-1,2025/11/28-20:22:49:706,Amelia,-2433.387145,-877.491737,10.0
-1,2025/11/28-20:22:49:706,ZakariYoung,-2506.0,-834.47245,12.0
-1,2025/11/28-20:22:49:706,Keiji,-2587.978567,-563.855655,12.0
-1,2025/11/28-20:22:49:867,koko,-1991.0,-292.755004,10.0
-1,2025/11/28-20:22:49:867,Amelia,-2433.364728,-877.72034,10.0
-1,2025/11/28-20:22:49:867,ZakariYoung,-2506.0,-834.422775,12.0
-1,2025/11/28-20:22:49:867,Keiji,-2578.329332,-571.89418,12.0
-1,2025/11/28-20:22:49:875,koko,-1991.0,-293.140517,10.0
-1,2025/11/28-20:22:49:875,Amelia,-2433.363542,-877.732453,10.0
-1,2025/11/28-20:22:49:875,ZakariYoung,-2506.0,-834.420243,12.0
-1,2025/11/28-20:22:49:875,Keiji,-2577.802108,-572.303348,12.0
-1,2025/11/28-20:22:49:911,koko,-1991.0,-294.816937,10.0
-1,2025/11/28-20:22:49:911,Amelia,-2433.358495,-877.784017,10.0
-1,2025/11/28-20:22:49:911,ZakariYoung,-2506.0,-834.409574,12.0
-1,2025/11/28-20:22:49:911,Keiji,-2575.544188,-574.027726,12.0
-1,2025/11/28-20:22:49:977,koko,-1991.0,-297.959509,10.0
-1,2025/11/28-20:22:49:977,Amelia,-2433.34945,-877.876523,10.0
-1,2025/11/28-20:22:49:977,ZakariYoung,-2506.0,-834.390883,12.0
-1,2025/11/28-20:22:49:977,Keiji,-2571.449202,-577.052465,12.0
-1,2025/11/28-20:22:50:74,koko,-1991.0,-303.056191,10.0
-1,2025/11/28-20:22:50:74,Amelia,-2433.335674,-878.017679,10.0
-1,2025/11/28-20:22:50:74,ZakariYoung,-2506.0,-834.363467,12.0
-1,2025/11/28-20:22:50:74,Keiji,-2565.133879,-581.509887,12.0
-1,2025/11/28-20:22:50:358,koko,-1991.0,-319.723804,10.0
-1,2025/11/28-20:22:50:358,Amelia,-2433.295194,-878.434515,10.0
-1,2025/11/28-20:22:50:358,ZakariYoung,-2506.0,-834.290133,12.0
-1,2025/11/28-20:22:50:358,Keiji,-2546.673863,-593.740942,12.0
-1,2025/11/28-20:22:50:501,koko,-1991.0,-328.742906,10.0
-1,2025/11/28-20:22:50:501,Amelia,-2433.274873,-878.645131,10.0
-1,2025/11/28-20:22:50:501,ZakariYoung,-2506.0,-834.257314,12.0
-1,2025/11/28-20:22:50:501,Keiji,-2537.869527,-599.507274,12.0
-1,2025/11/28-20:22:50:509,koko,-1991.0,-329.293318,10.0
-1,2025/11/28-20:22:50:509,Amelia,-2433.273653,-878.657811,10.0
-1,2025/11/28-20:22:50:509,ZakariYoung,-2506.0,-834.255427,12.0
-1,2025/11/28-20:22:50:509,Keiji,-2537.357618,-599.847553,12.0
-1,2025/11/28-20:22:50:544,koko,-1991.0,-331.531722,10.0
-1,2025/11/28-20:22:50:544,Amelia,-2433.268707,-878.709244,10.0
-1,2025/11/28-20:22:50:544,ZakariYoung,-2506.0,-834.247877,12.0
-1,2025/11/28-20:22:50:544,Keiji,-2535.305876,-601.220568,12.0
-1,2025/11/28-20:22:50:610,koko,-1991.0,-335.892841,10.0
-1,2025/11/28-20:22:50:610,Amelia,-2433.259134,-878.808976,10.0
-1,2025/11/28-20:22:50:610,ZakariYoung,-2506.0,-834.233702,12.0
-1,2025/11/28-20:22:50:610,Keiji,-2531.44812,-603.852929,12.0
-1,2025/11/28-20:22:50:885,koko,-1991.0,-354.270537,10.0
-1,2025/11/28-20:22:50:885,Amelia,-2433.218999,-879.229986,10.0
-1,2025/11/28-20:22:50:885,ZakariYoung,-2506.0,-834.180541,12.0
-1,2025/11/28-20:22:50:885,Keiji,-2517.14899,-614.47365,12.0
-1,2025/11/28-20:22:50:895,koko,-1991.0,-354.844459,10.0
-1,2025/11/28-20:22:50:895,Amelia,-2433.217734,-879.243334,10.0
-1,2025/11/28-20:22:50:895,ZakariYoung,-2506.0,-834.179029,12.0
-1,2025/11/28-20:22:50:895,Keiji,-2516.737178,-614.784095,12.0
-1,2025/11/28-20:22:50:931,koko,-1991.0,-357.248516,10.0
-1,2025/11/28-20:22:50:931,Amelia,-2433.212418,-879.299492,10.0
-1,2025/11/28-20:22:50:931,ZakariYoung,-2506.0,-834.172783,12.0
-1,2025/11/28-20:22:50:931,Keiji,-2515.023689,-616.068345,12.0
-1,2025/11/28-20:22:51:193,koko,-1991.0,-374.020089,10.0
-1,2025/11/28-20:22:51:193,Amelia,-2433.174018,-879.708064,10.0
-1,2025/11/28-20:22:51:193,ZakariYoung,-2506.0,-834.132858,12.0
-1,2025/11/28-20:22:51:193,Keiji,-2503.269919,-624.453579,12.0
-1,2025/11/28-20:22:51:201,koko,-1991.0,-374.542599,10.0
-1,2025/11/28-20:22:51:201,Amelia,-2433.172767,-879.721459,10.0
-1,2025/11/28-20:22:51:201,ZakariYoung,-2506.0,-834.13171,12.0
-1,2025/11/28-20:22:51:201,Keiji,-2502.899617,-624.702963,12.0
-1,2025/11/28-20:22:51:235,koko,-1991.0,-376.604809,10.0
-1,2025/11/28-20:22:51:235,Amelia,-2433.167788,-879.774858,10.0
-1,2025/11/28-20:22:51:235,ZakariYoung,-2506.0,-834.127237,12.0
-1,2025/11/28-20:22:51:235,Keiji,-2501.429113,-625.682885,12.0
-1,2025/11/28-20:22:51:515,koko,-1991.0,-392.315545,10.0
-1,2025/11/28-20:22:51:515,Amelia,-2433.12652,-880.221216,10.0
-1,2025/11/28-20:22:51:515,ZakariYoung,-2506.0,-834.096029,12.0
-1,2025/11/28-20:22:51:515,Keiji,-2489.260657,-633.096794,12.0
-1,2025/11/28-20:22:51:684,koko,-1991.0,-400.271195,10.0
-1,2025/11/28-20:22:51:684,Amelia,-2433.101704,-880.493144,10.0
-1,2025/11/28-20:22:51:684,ZakariYoung,-2506.0,-834.082298,12.0
-1,2025/11/28-20:22:51:684,Keiji,-2481.660786,-637.078085,12.0
-1,2025/11/28-20:22:51:695,koko,-1991.0,-400.839391,10.0
-1,2025/11/28-20:22:51:695,Amelia,-2433.099755,-880.514622,10.0
-1,2025/11/28-20:22:51:695,ZakariYoung,-2506.0,-834.08138,12.0
-1,2025/11/28-20:22:51:695,Keiji,-2481.045837,-637.379551,12.0
-1,2025/11/28-20:22:51:724,koko,-1991.0,-402.090104,10.0
-1,2025/11/28-20:22:51:724,Amelia,-2433.095402,-880.562655,10.0
-1,2025/11/28-20:22:51:724,ZakariYoung,-2506.0,-834.079414,12.0
-1,2025/11/28-20:22:51:724,Keiji,-2479.660992,-638.047761,12.0
-1,2025/11/28-20:22:51:800,koko,-1991.0,-405.273628,10.0
-1,2025/11/28-20:22:51:800,Amelia,-2433.084193,-880.686749,10.0
-1,2025/11/28-20:22:51:800,ZakariYoung,-2506.0,-834.07489,12.0
-1,2025/11/28-20:22:51:800,Keiji,-2476.013821,-639.739819,12.0
-1,2025/11/28-20:22:51:874,koko,-1991.0,-408.319931,10.0
-1,2025/11/28-20:22:51:874,Amelia,-2433.073296,-880.807978,10.0
-1,2025/11/28-20:22:51:874,ZakariYoung,-2506.0,-834.071234,12.0
-1,2025/11/28-20:22:51:874,Keiji,-2472.340081,-641.352156,12.0
-1,2025/11/28-20:22:52:152,koko,-1991.0,-419.4667,10.0
-1,2025/11/28-20:22:52:152,Amelia,-2433.031973,-881.273258,10.0
-1,2025/11/28-20:22:52:152,ZakariYoung,-2506.0,-834.064063,12.0
-1,2025/11/28-20:22:52:152,Keiji,-2456.921047,-647.318968,12.0
-1,2025/11/28-20:22:52:294,koko,-1991.0,-424.981605,10.0
-1,2025/11/28-20:22:52:294,Amelia,-2433.010678,-881.51669,10.0
-1,2025/11/28-20:22:52:294,ZakariYoung,-2507.105809,-836.099988,12.0
-1,2025/11/28-20:22:52:294,Keiji,-2447.811887,-650.405687,12.0
-1,2025/11/28-20:22:52:303,koko,-1991.0,-425.298785,10.0
-1,2025/11/28-20:22:52:303,Amelia,-2433.009436,-881.530968,10.0
-1,2025/11/28-20:22:52:303,ZakariYoung,-2507.277451,-836.416026,12.0
-1,2025/11/28-20:22:52:303,Keiji,-2447.251779,-650.587816,12.0
-1,2025/11/28-20:22:52:337,koko,-1991.0,-426.60029,10.0
-1,2025/11/28-20:22:52:337,Amelia,-2433.00432,-881.589873,10.0
-1,2025/11/28-20:22:52:337,ZakariYoung,-2508.041628,-837.823069,12.0
-1,2025/11/28-20:22:52:337,Keiji,-2444.908843,-651.341414,12.0
-1,2025/11/28-20:22:52:403,koko,-1991.0,-429.09292,10.0
-1,2025/11/28-20:22:52:403,Amelia,-2432.825298,-881.704137,10.0
-1,2025/11/28-20:22:52:403,ZakariYoung,-2509.669856,-840.821026,12.0
-1,2025/11/28-20:22:52:403,Keiji,-2440.212396,-652.815548,12.0
-1,2025/11/28-20:22:52:490,koko,-1991.0,-432.330881,10.0
-1,2025/11/28-20:22:52:490,Amelia,-2431.214997,-881.855444,10.0
-1,2025/11/28-20:22:52:490,ZakariYoung,-2512.443751,-845.928419,12.0
-1,2025/11/28-20:22:52:490,Keiji,-2433.669504,-654.800734,12.0
-1,2025/11/28-20:22:52:748,koko,-1991.0,-441.61878,10.0
-1,2025/11/28-20:22:52:748,Amelia,-2419.615584,-882.307918,10.0
-1,2025/11/28-20:22:52:748,ZakariYoung,-2518.958809,-857.924158,12.0
-1,2025/11/28-20:22:52:748,Keiji,-2411.389031,-660.518753,12.0
-1,2025/11/28-20:22:52:885,koko,-1991.0,-446.395021,10.0
-1,2025/11/28-20:22:52:885,Amelia,-2411.580583,-882.551468,10.0
-1,2025/11/28-20:22:52:885,ZakariYoung,-2517.693469,-856.522849,12.0
-1,2025/11/28-20:22:52:885,Keiji,-2397.91756,-663.369575,12.0
-1,2025/11/28-20:22:52:896,koko,-1991.0,-446.786245,10.0
-1,2025/11/28-20:22:52:896,Amelia,-2410.915939,-882.571747,10.0
-1,2025/11/28-20:22:52:896,ZakariYoung,-2517.460353,-856.266359,12.0
-1,2025/11/28-20:22:52:896,Keiji,-2396.759416,-663.601049,12.0
-1,2025/11/28-20:22:52:935,koko,-1991.0,-448.148974,10.0
-1,2025/11/28-20:22:52:935,Amelia,-2408.626128,-882.642778,10.0
-1,2025/11/28-20:22:52:935,ZakariYoung,-2516.545095,-855.278489,12.0
-1,2025/11/28-20:22:52:935,Keiji,-2392.66436,-664.405322,12.0
-1,2025/11/28-20:22:53:1,koko,-1991.0,-450.38971,10.0
-1,2025/11/28-20:22:53:1,Amelia,-2405.018302,-882.760896,10.0
-1,2025/11/28-20:22:53:1,ZakariYoung,-2514.798932,-853.487392,12.0
-1,2025/11/28-20:22:53:1,Keiji,-2385.733266,-665.721891,12.0
-1,2025/11/28-20:22:53:86,koko,-1991.0,-453.293042,10.0
-1,2025/11/28-20:22:53:86,Amelia,-2400.859512,-882.916387,10.0
-1,2025/11/28-20:22:53:86,ZakariYoung,-2512.428592,-851.3366,12.0
-1,2025/11/28-20:22:53:86,Keiji,-2376.413687,-667.419665,12.0
-1,2025/11/28-20:22:53:359,koko,-1991.0,-462.322141,10.0
-1,2025/11/28-20:22:53:359,Amelia,-2390.829255,-883.824883,10.0
-1,2025/11/28-20:22:53:359,ZakariYoung,-2508.306247,-851.206842,12.0
-1,2025/11/28-20:22:53:359,Keiji,-2345.459225,-672.689367,12.0
-1,2025/11/28-20:22:53:508,koko,-1991.0,-467.167309,10.0
-1,2025/11/28-20:22:53:508,Amelia,-2385.68463,-884.784481,10.0
-1,2025/11/28-20:22:53:508,ZakariYoung,-2507.101114,-853.194381,12.0
-1,2025/11/28-20:22:53:508,Keiji,-2328.018158,-675.550265,12.0
-1,2025/11/28-20:22:53:518,koko,-1991.0,-467.494848,10.0
-1,2025/11/28-20:22:53:518,Amelia,-2385.340074,-884.860805,10.0
-1,2025/11/28-20:22:53:518,ZakariYoung,-2506.999984,-853.311851,12.0
-1,2025/11/28-20:22:53:518,Keiji,-2326.827642,-675.745409,12.0
-1,2025/11/28-20:22:53:552,koko,-1991.0,-468.606277,10.0
-1,2025/11/28-20:22:53:552,Amelia,-2384.173539,-885.130261,10.0
-1,2025/11/28-20:22:53:552,ZakariYoung,-2506.619214,-853.666289,12.0
-1,2025/11/28-20:22:53:552,Keiji,-2322.781349,-676.409632,12.0
-1,2025/11/28-20:22:53:611,koko,-1991.0,-470.472692,10.0
-1,2025/11/28-20:22:53:611,Amelia,-2382.222989,-885.618457,10.0
-1,2025/11/28-20:22:53:611,ZakariYoung,-2505.814924,-854.061824,12.0
-1,2025/11/28-20:22:53:611,Keiji,-2315.971759,-677.532924,12.0
-1,2025/11/28-20:22:53:879,koko,-1991.0,-478.95537,10.0
-1,2025/11/28-20:22:53:879,Amelia,-2373.44568,-888.359527,10.0
-1,2025/11/28-20:22:53:879,ZakariYoung,-2499.721565,-855.293087,12.0
-1,2025/11/28-20:22:53:879,Keiji,-2285.254546,-682.804895,12.0
-1,2025/11/28-20:22:53:888,koko,-1991.0,-479.232403,10.0
-1,2025/11/28-20:22:53:888,Amelia,-2373.160238,-888.462311,10.0
-1,2025/11/28-20:22:53:888,ZakariYoung,-2499.456195,-855.32965,12.0
-1,2025/11/28-20:22:53:888,Keiji,-2284.270079,-682.982792,12.0
-1,2025/11/28-20:22:53:922,koko,-1991.0,-480.320571,10.0
-1,2025/11/28-20:22:53:922,Amelia,-2372.039098,-888.873427,10.0
-1,2025/11/28-20:22:53:922,ZakariYoung,-2498.372716,-855.471343,12.0
-1,2025/11/28-20:22:53:922,Keiji,-2280.421896,-683.685683,12.0
-1,2025/11/28-20:22:54:189,koko,-1991.0,-488.596043,10.0
-1,2025/11/28-20:22:54:189,Amelia,-2363.476544,-892.34461,10.0
-1,2025/11/28-20:22:54:189,ZakariYoung,-2487.971336,-856.465907,12.0
-1,2025/11/28-20:22:54:189,Keiji,-2252.507727,-689.279641,12.0
-1,2025/11/28-20:22:54:196,koko,-1991.0,-488.872067,10.0
-1,2025/11/28-20:22:54:196,Amelia,-2363.188663,-892.469579,10.0
-1,2025/11/28-20:22:54:196,ZakariYoung,-2487.556556,-856.497096,12.0
-1,2025/11/28-20:22:54:196,Keiji,-2251.629372,-689.474782,12.0
-1,2025/11/28-20:22:54:233,koko,-1991.0,-489.995259,10.0
-1,2025/11/28-20:22:54:233,Amelia,-2362.014917,-892.983303,10.0
-1,2025/11/28-20:22:54:233,ZakariYoung,-2485.81971,-856.62306,12.0
-1,2025/11/28-20:22:54:233,Keiji,-2248.098054,-690.275175,12.0
-1,2025/11/28-20:22:54:490,koko,-1991.0,-498.314967,10.0
-1,2025/11/28-20:22:54:490,Amelia,-2353.532241,-896.83137,10.0
-1,2025/11/28-20:22:54:490,ZakariYoung,-2471.478039,-857.491666,12.0
-1,2025/11/28-20:22:54:490,Keiji,-2224.216706,-695.970968,12.0
-1,2025/11/28-20:22:54:498,koko,-1991.0,-498.596959,10.0
-1,2025/11/28-20:22:54:498,Amelia,-2353.25234,-896.9605,10.0
-1,2025/11/28-20:22:54:498,ZakariYoung,-2470.963025,-857.519529,12.0
-1,2025/11/28-20:22:54:498,Keiji,-2223.467336,-696.152824,12.0
-1,2025/11/28-20:22:54:536,koko,-1991.0,-499.83669,10.0
-1,2025/11/28-20:22:54:536,Amelia,-2352.024419,-897.527251,10.0
-1,2025/11/28-20:22:54:536,ZakariYoung,-2468.680884,-857.641492,12.0
-1,2025/11/28-20:22:54:536,Keiji,-2220.209893,-696.946895,12.0
-1,2025/11/28-20:22:54:818,koko,-1991.0,-509.768016,10.0
-1,2025/11/28-20:22:54:818,Amelia,-2342.430103,-911.171312,10.0
-1,2025/11/28-20:22:54:818,ZakariYoung,-2449.527996,-858.624719,12.0
-1,2025/11/28-20:22:54:818,Keiji,-2195.842231,-703.172619,12.0
-1,2025/11/28-20:22:54:955,koko,-1991.0,-514.664628,10.0
-1,2025/11/28-20:22:54:955,Amelia,-2337.750012,-923.978763,10.0
-1,2025/11/28-20:22:54:955,ZakariYoung,-2439.643388,-859.144849,12.0
-1,2025/11/28-20:22:54:955,Keiji,-2184.634837,-706.301782,12.0
-1,2025/11/28-20:22:54:962,koko,-1991.0,-514.963097,10.0
-1,2025/11/28-20:22:54:962,Amelia,-2337.462407,-924.841869,10.0
-1,2025/11/28-20:22:54:962,ZakariYoung,-2439.033459,-859.177923,12.0
-1,2025/11/28-20:22:54:962,Keiji,-2183.963629,-706.496605,12.0
-1,2025/11/28-20:22:55:0,koko,-1991.0,-516.288527,10.0
-1,2025/11/28-20:22:55:0,Amelia,-2336.179949,-928.763106,10.0
-1,2025/11/28-20:22:55:0,ZakariYoung,-2436.315543,-859.327083,12.0
-1,2025/11/28-20:22:55:0,Keiji,-2180.996811,-707.36915,12.0
-1,2025/11/28-20:22:55:73,koko,-1991.0,-518.915879,10.0
-1,2025/11/28-20:22:55:73,Amelia,-2333.60567,-936.882607,10.0
-1,2025/11/28-20:22:55:73,ZakariYoung,-2430.885567,-859.6351,12.0
-1,2025/11/28-20:22:55:73,Keiji,-2175.174264,-709.140118,12.0
-1,2025/11/28-20:22:55:157,koko,-1991.0,-521.8638,10.0
-1,2025/11/28-20:22:55:157,Amelia,-2330.64851,-946.335106,10.0
-1,2025/11/28-20:22:55:157,ZakariYoung,-2424.732719,-860.003839,12.0
-1,2025/11/28-20:22:55:157,Keiji,-2168.712878,-711.20818,12.0
-1,2025/11/28-20:22:55:423,koko,-1991.0,-530.944416,10.0
-1,2025/11/28-20:22:55:423,Amelia,-2320.597183,-974.90117,10.0
-1,2025/11/28-20:22:55:423,ZakariYoung,-2405.466369,-861.357244,12.0
-1,2025/11/28-20:22:55:423,Keiji,-2148.974935,-718.386992,12.0
-1,2025/11/28-20:22:55:573,koko,-1991.0,-535.708928,10.0
-1,2025/11/28-20:22:55:573,Amelia,-2313.085712,-990.855036,10.0
-1,2025/11/28-20:22:55:573,ZakariYoung,-2395.124673,-862.320302,12.0
-1,2025/11/28-20:22:55:573,Keiji,-2138.460809,-722.90527,12.0
-1,2025/11/28-20:22:55:582,koko,-1991.0,-535.997881,10.0
-1,2025/11/28-20:22:55:582,Amelia,-2312.576193,-991.889588,10.0
-1,2025/11/28-20:22:55:582,ZakariYoung,-2394.449515,-862.410494,12.0
-1,2025/11/28-20:22:55:582,Keiji,-2137.813409,-723.202992,12.0
-1,2025/11/28-20:22:55:619,koko,-1991.0,-537.079424,10.0
-1,2025/11/28-20:22:55:619,Amelia,-2310.632571,-995.835592,10.0
-1,2025/11/28-20:22:55:619,ZakariYoung,-2391.825155,-862.80936,12.0
-1,2025/11/28-20:22:55:619,Keiji,-2135.376532,-724.345947,12.0
-1,2025/11/28-20:22:55:694,koko,-1991.0,-539.281603,10.0
-1,2025/11/28-20:22:55:694,Amelia,-2306.559484,-1004.251871,10.0
-1,2025/11/28-20:22:55:694,ZakariYoung,-2385.997128,-863.935011,12.0
-1,2025/11/28-20:22:55:694,Keiji,-2130.334338,-726.829364,12.0
-1,2025/11/28-20:22:55:776,koko,-1991.0,-541.607603,10.0
-1,2025/11/28-20:22:55:776,Amelia,-2302.259093,-1013.762226,10.0
-1,2025/11/28-20:22:55:776,ZakariYoung,-2379.10306,-865.623971,12.0
-1,2025/11/28-20:22:55:776,Keiji,-2124.902885,-729.682602,12.0
-1,2025/11/28-20:22:56:50,koko,-1991.0,-548.189609,10.0
-1,2025/11/28-20:22:56:50,Amelia,-2293.257057,-1045.476128,10.0
-1,2025/11/28-20:22:56:50,ZakariYoung,-2354.710586,-874.10482,12.0
-1,2025/11/28-20:22:56:50,Keiji,-2108.526746,-739.40017,12.0
-1,2025/11/28-20:22:56:194,koko,-1991.0,-550.87558,10.0
-1,2025/11/28-20:22:56:194,Amelia,-2293.162215,-1062.230241,10.0
-1,2025/11/28-20:22:56:194,ZakariYoung,-2341.814569,-880.124757,12.0
-1,2025/11/28-20:22:56:194,Keiji,-2100.645988,-744.710824,12.0
-1,2025/11/28-20:22:56:202,koko,-1991.0,-551.022839,10.0
-1,2025/11/28-20:22:56:202,Amelia,-2293.192929,-1063.299334,10.0
-1,2025/11/28-20:22:56:202,ZakariYoung,-2341.029575,-880.53013,12.0
-1,2025/11/28-20:22:56:202,Keiji,-2100.168676,-745.04573,12.0
-1,2025/11/28-20:22:56:237,koko,-1991.0,-551.574602,10.0
-1,2025/11/28-20:22:56:237,Amelia,-2293.336178,-1067.498979,10.0
-1,2025/11/28-20:22:56:237,ZakariYoung,-2337.992656,-882.145478,12.0
-1,2025/11/28-20:22:56:237,Keiji,-2098.317428,-746.358638,12.0
-1,2025/11/28-20:22:56:318,koko,-1991.0,-552.711319,10.0
-1,2025/11/28-20:22:56:318,Amelia,-2293.801582,-1077.380975,10.0
-1,2025/11/28-20:22:56:318,ZakariYoung,-2331.135422,-886.096444,12.0
-1,2025/11/28-20:22:56:318,Keiji,-2094.078149,-749.446595,12.0
-1,2025/11/28-20:22:56:576,koko,-1991.0,-554.841742,10.0
-1,2025/11/28-20:22:56:576,Amelia,-2296.195465,-1108.610133,10.0
-1,2025/11/28-20:22:56:576,ZakariYoung,-2312.250217,-900.249696,12.0
-1,2025/11/28-20:22:56:576,Keiji,-2080.979026,-759.611201,12.0
-1,2025/11/28-20:22:56:584,koko,-1991.0,-554.869836,10.0
-1,2025/11/28-20:22:56:584,Amelia,-2296.28849,-1109.582911,10.0
-1,2025/11/28-20:22:56:584,ZakariYoung,-2311.739005,-900.741685,12.0
-1,2025/11/28-20:22:56:584,Keiji,-2080.560565,-759.948509,12.0
-1,2025/11/28-20:22:56:620,koko,-1991.0,-554.959492,10.0
-1,2025/11/28-20:22:56:620,Amelia,-2296.693883,-1113.709398,10.0
-1,2025/11/28-20:22:56:620,ZakariYoung,-2309.632406,-902.87262,12.0
-1,2025/11/28-20:22:56:620,Keiji,-2078.766412,-761.401388,12.0
-1,2025/11/28-20:22:56:884,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:56:884,Amelia,-2304.36304,-1142.863252,10.0
-1,2025/11/28-20:22:56:884,ZakariYoung,-2299.181016,-919.444224,12.0
-1,2025/11/28-20:22:56:884,Keiji,-2065.41376,-772.425566,12.0
-1,2025/11/28-20:22:56:892,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:56:892,Amelia,-2305.014725,-1143.928847,10.0
-1,2025/11/28-20:22:56:892,ZakariYoung,-2299.000871,-920.050065,12.0
-1,2025/11/28-20:22:56:892,Keiji,-2064.934156,-772.824236,12.0
-1,2025/11/28-20:22:56:933,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:56:933,Amelia,-2308.124761,-1148.553292,10.0
-1,2025/11/28-20:22:56:933,ZakariYoung,-2298.389528,-922.680482,12.0
-1,2025/11/28-20:22:56:933,Keiji,-2062.850648,-774.555003,12.0
-1,2025/11/28-20:22:57:209,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:209,Amelia,-2338.760378,-1179.424369,10.0
-1,2025/11/28-20:22:57:209,ZakariYoung,-2298.467855,-951.9903,12.0
-1,2025/11/28-20:22:57:209,Keiji,-2047.782921,-786.872582,12.0
-1,2025/11/28-20:22:57:365,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:365,Amelia,-2358.625252,-1193.747997,10.0
-1,2025/11/28-20:22:57:365,ZakariYoung,-2299.334474,-980.331032,12.0
-1,2025/11/28-20:22:57:365,Keiji,-2038.618815,-794.057261,12.0
-1,2025/11/28-20:22:57:374,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:374,Amelia,-2359.785215,-1194.4922,10.0
-1,2025/11/28-20:22:57:374,ZakariYoung,-2299.398496,-982.191677,12.0
-1,2025/11/28-20:22:57:374,Keiji,-2038.049122,-794.494164,12.0
-1,2025/11/28-20:22:57:409,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:409,Amelia,-2364.151187,-1197.200539,10.0
-1,2025/11/28-20:22:57:409,ZakariYoung,-2299.655144,-989.42595,12.0
-1,2025/11/28-20:22:57:409,Keiji,-2035.844493,-796.173589,12.0
-1,2025/11/28-20:22:57:485,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:485,Amelia,-2372.933059,-1202.164427,10.0
-1,2025/11/28-20:22:57:485,ZakariYoung,-2300.260579,-1005.263522,12.0
-1,2025/11/28-20:22:57:485,Keiji,-2031.008266,-799.793481,12.0
-1,2025/11/28-20:22:57:573,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:573,Amelia,-2381.785211,-1206.328547,10.0
-1,2025/11/28-20:22:57:573,ZakariYoung,-2301.047332,-1023.692805,12.0
-1,2025/11/28-20:22:57:573,Keiji,-2025.193527,-804.070383,12.0
-1,2025/11/28-20:22:57:854,koko,-1991.0,-555.0,10.0
-1,2025/11/28-20:22:57:854,Amelia,-2407.243339,-1216.908265,10.0
